FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
662489.txt,https://www.the-healthy-zone.com,31,www.the-healthy-zone.com,24,0,com,100,0.5,0.5229071,0.058018248,3,1,0,0,0,16,0.516,0,0,0,0,0,3,0.097,1,522,3964,1,the-healthy-zone,100,100,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,11,4,5,16,1,20,1
mw79423.txt,http://www.hexe.in,17,www.hexe.in,11,0,in,85.71428571,1,0.0050842,0.053973838,2,1,0,0,0,5,0.294,0,0,0,0,0,1,0.059,0,11,71,1,hexe,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175146.txt,https://www.laanimalservices.com,31,www.laanimalservices.com,24,0,com,100,1,0.5229071,0.065974156,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,2262,4269,1,laanimalservices,100,100,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,70,8,10,178,0,36,1
8081607.txt,https://myparcel-7da57.firebaseapp.com/,39,myparcel-7da57.firebaseapp.com,30,0,com,63.644641,0.538461538,0.5229071,0.052238908,3,1,0,0,0,24,0.615,3,0.077,0,0,0,4,0.103,1,2,648,1,myparcel-7da57firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
8055765.txt,https://terzilertaksi.com/index2.html,37,terzilertaksi.com,17,0,com,39.02497027,1,0.5229071,0.054139183,3,0,0,0,0,25,0.676,1,0.027,0,0,0,3,0.081,1,15,155,1,terzilertaksiindex2html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419071.txt,https://www.wealthmagik.com,26,www.wealthmagik.com,19,0,com,100,1,0.5229071,0.056128194,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,8955,63400,1,wealthmagik,100,100,1,1,1,1,1,1,0,11,0,1,1,1,0,1,0,0,1,48,54,65,212,0,300,1
7989774.txt,https://next-pail.surge.sh/,26,next-pail.surge.sh,18,0,sh,59.77907732,0.4,0.0003027,0.05102044,2,1,0,0,0,15,0.577,0,0,0,0,0,3,0.115,1,6,433982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009866.txt,https://ihpost-dispatch.5768765.xyz/aqfzj1n1,43,ihpost-dispatch.5768765.xyz,27,0,xyz,26.34013605,0.695652174,0.0017496,0.029929277,3,1,0,0,0,23,0.535,8,0.186,0,0,0,4,0.093,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525964.txt,https://www.woodnotes.fi,23,www.woodnotes.fi,16,0,fi,100,1,0.0027596,0.062072699,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2178,13859,1,woodnotes,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,23,6,18,123,0,19,1
223764.txt,https://www.soliset.com,22,www.soliset.com,15,0,com,100,1,0.5229071,0.071064231,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,10564,22382,1,soliset,100,100,0,0,1,0,0,1,0,9,0,1,1,1,0,1,1,1,0,16,28,14,9,0,89,1
416380.txt,https://www.danone.co.uk,23,www.danone.co.uk,16,0,uk,100,0.777777778,0.028555,0.06953504,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,3006,289,1,danoneco,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,4,156,0,4,1
8080028.txt,http://www.amazcazzm-co-jp.amazococn.50220.top/,47,www.amazcazzm-co-jp.amazococn.50220.top,39,0,top,28.82539683,0.483870968,0.0002752,0.049656908,3,3,0,0,0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,0,3.225806452,3.225806452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8064942.txt,https://ejjud0.wixsite.com/attt,31,ejjud0.wixsite.com,18,0,com,61.27914304,0.642857143,0.5229071,0.049472977,3,1,0,0,0,19,0.613,1,0.032,0,0,0,3,0.097,1,64,151,1,ejjud0wixsiteattt,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
mw7285.txt,http://www.uslugi.mahallafond.com,32,www.uslugi.mahallafond.com,26,0,com,45.84980237,0.666666667,0.5229071,0.055246546,3,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460736.txt,https://www.accounts4tutorials.com,33,www.accounts4tutorials.com,26,0,com,100,0.555555556,0.5229071,0.062781362,3,1,0,0,0,19,0.576,1,0.03,0,0,0,1,0.03,1,4105,10787,1,acunts4tutorials,0,0,1,0,0,1,0,0,1,5,0,1,1,1,0,1,0,0,1,17,3,17,113,0,130,1
902911.txt,https://www.bayambang.gov.ph,27,www.bayambang.gov.ph,20,0,ph,100,0.769230769,0.0004928,0.047522762,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,750,3032,1,bayambanggov,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,55,4,14,104,3,114,1
mw54515.txt,http://www.campbellz.cf,22,www.campbellz.cf,16,0,cf,79.12087912,1,0.0001858,0.051686244,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,20,210,1,ampbellz,88.88888889,88.88888889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546887.txt,https://www.pgmuseum.org,23,www.pgmuseum.org,16,0,org,100,1,0.0799628,0.055002957,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,3839,33670,1,pgmuseum,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19,5,18,149,1,23,1
468023.txt,https://www.bialystoker.org,26,www.bialystoker.org,19,0,org,100,1,0.0799628,0.059170053,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1478,1842,1,bialystoker,100,100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,7,0,2,26,0,38,1
60849.txt,https://www.us.capcommobile.com,30,www.us.capcommobile.com,23,0,com,100,0.866666667,0.5229071,0.066345503,3,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,1545,15677,1,uscapmmobile,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,19,2,13,19,0,24,1
mw3124.txt,http://www.mediahitech.com,25,www.mediahitech.com,19,0,com,80.44444444,1,0.5229071,0.063829649,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
724290.txt,https://www.womanvision.org,26,www.womanvision.org,19,0,org,100,1,0.0799628,0.063970439,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,170,630,1,womanvision,100,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,1,2,0,0,5,1
482902.txt,https://www.oblationpapers.com,29,www.oblationpapers.com,22,0,com,100,1,0.5229071,0.065111546,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1075,1453,1,oblationpapers,100,100,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,20,9,16,250,1,262,1
mw50610.txt,http://www.migturxe01.me,23,www.migturxe01.me,17,0,me,52.77777778,1,0.0036375,0.041915311,2,1,0,0,0,9,0.391,2,0.087,0,0,0,1,0.043,0,2,32,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101665.txt,https://www.cheeburger.com,25,www.cheeburger.com,18,0,com,100,1,0.5229071,0.062301656,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2085,20309,1,cheeburger,100,100,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,14,76,38,50,3,61,1
47310.txt,https://www.publishersmarketplace.com,36,www.publishersmarketplace.com,29,0,com,100,1,0.5229071,0.057623774,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,889,2030,1,publishersmarketplace,100,100,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7,8,8,123,7,32,1
85538.txt,https://www.busybeaver.net,25,www.busybeaver.net,18,0,net,100,1,0.0384199,0.05228338,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1154,27404,1,busybeaver,100,100,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,27,43,22,131,2,95,1
511742.txt,https://www.vacationstogo.com,28,www.vacationstogo.com,21,0,com,100,1,0.5229071,0.069598635,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2186,32237,1,vacationstogo,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,22,3,6,105,4,19,1
513468.txt,https://www.barncancerfonden.se,30,www.barncancerfonden.se,23,0,se,100,1,0.0040185,0.062822178,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1149,1777,1,barncancerfonden,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,27,2,25,115,3,15,1
750489.txt,https://www.chickasawtimes.net,29,www.chickasawtimes.net,22,0,net,100,1,0.0384199,0.059412754,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,457,2053,1,chickasawtimes,100,100,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,14,2,7,31,0,28,1
663355.txt,https://www.threeinchesunder.com,31,www.threeinchesunder.com,24,0,com,100,1,0.5229071,0.062732643,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,586,6153,1,threeinchesunder,100,100,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,20,1,5,27,2,24,1
8035476.txt,https://vitotvo.com/wp-admin/abd/adobe/be,40,vitotvo.com,11,0,com,28.35304921,1,0.5229071,0.055795467,3,0,0,0,0,26,0.65,0,0,0,0,0,6,0.15,1,15,155,1,vitotvowp-adminabdadobeb,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785405.txt,https://www.icp.edu.pk,21,www.icp.edu.pk,14,0,pk,100,0.571428571,0.0003682,0.048225467,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,493,338,1,icedu,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,22,5,8,8,31,65,1
108278.txt,https://www.eirin.jp,19,www.eirin.jp,12,0,jp,100,1,0.0230451,0.056908306,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,594,402,1,eirin,100,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,6,6,1,9,1
588812.txt,https://www.gritsbits.com,24,www.gritsbits.com,17,0,com,100,1,0.5229071,0.057841967,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2812,41975,1,gritsbits,100,100,1,1,1,0,0,1,0,8,0,1,1,1,0,0,1,0,1,20,1,7,60,0,61,1
733319.txt,https://www.rjamorim.com,23,www.rjamorim.com,16,0,com,100,1,0.5229071,0.067571603,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1094,3640,1,rjamorim,100,100,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,18,13,15,54,1,55,1
8063136.txt,http://utente-login-online.66-29-145-227.cprapid.com/,53,utente-login-online.66-29-145-227.cprapid.com,45,0,com,27.3236715,0.268292683,0.5229071,0.04584254,3,2,0,0,0,27,0.509,10,0.189,0,0,0,9,0.17,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825785.txt,https://www.fundaciongaat.org,28,www.fundaciongaat.org,21,0,org,100,1,0.0799628,0.061516765,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,515,1820,1,fundaciongaat,100,100,1,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,19,16,21,0,0,60,1
7968970.txt,https://unrealisticultimatelogin.yaahoosegurif.repl.co/index3.html,65,unrealisticultimatelogin.yaahoosegurif.repl.co,46,0,co,21.22977085,0.581395349,0.0059772,0.05734737,2,2,0,0,0,51,0.785,1,0.015,0,0,0,5,0.077,1,198,869,1,unrealisticultimateloginyaahoosegurifreplindex3htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8017367.txt,https://fluop-sruety-phaially.yolasite.com/,42,fluop-sruety-phaially.yolasite.com,34,0,com,45.95155709,0.3,0.5229071,0.054659875,3,1,0,0,0,30,0.714,0,0,0,0,0,4,0.095,1,50,89,1,fluop-sruety-phaiallyyolasite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7959922.txt,https://sefcu.firebaseapp.com/,29,sefcu.firebaseapp.com,21,0,com,79.71552257,0.705882353,0.5229071,0.058533212,3,1,0,0,0,19,0.655,0,0,0,0,0,2,0.069,1,91,267,1,sefcufirebaseapp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
mw56225.txt,http://www.sutherlendu.cf,24,www.sutherlendu.cf,18,0,cf,75.11111111,1,0.0001858,0.053570606,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,20,212,1,sutherlendu,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw50229.txt,http://www.ossemfim.top,22,www.ossemfim.top,16,0,top,59.93589744,1,0.0002752,0.066207313,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062198.txt,https://verify-io.web.app/,26,verify-io.web.app,17,0,app,61.28412149,0.538461538,0.001502,0.048178299,3,1,0,0,0,14,0.538,0,0,0,0,0,4,0.154,1,19,114,1,verify-ioweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000950.txt,https://tatteredraggedtoolbox.atentos2230.repl.co/,49,tatteredraggedtoolbox.atentos2230.repl.co,41,0,co,28.87201392,0.684210526,0.0059772,0.057048055,2,2,0,0,0,34,0.694,4,0.082,0,0,0,3,0.061,1,198,869,1,tatteredraggedtoolboxatentos2230repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
489654.txt,https://www.stylo24.it,21,www.stylo24.it,14,0,it,100,1,0.012178,0.041988341,2,1,0,0,0,6,0.286,2,0.095,0,0,0,1,0.048,1,7680,14200,1,stylo24,100,100,1,1,0,0,0,0,0,6,0,1,1,0,0,1,1,0,1,21,2,10,28,1,31,1
492243.txt,https://www.fi-compass.eu,24,www.fi-compass.eu,17,0,eu,100,0.8,0.0056158,0.062221665,2,1,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1557,10795,1,fi-compass,100,100,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,19,52,151,100,0,17,1
8058126.txt,https://49e4a8d3-0bb3-46fb-a2b6-26ea6e7661aa.id.repl.co/,56,49e4a8d3-0bb3-46fb-a2b6-26ea6e7661aa.id.repl.co,47,0,co,28.60141608,0.204545455,0.0059772,0.033006349,2,2,0,0,0,22,0.393,18,0.321,0,0,0,8,0.143,1,198,869,1,49e4a8d3-0bb3-46fb-a2b6-26ea6e7661aaidrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8010985.txt,https://treasureddevgadfdhlp.supurinfornet.repl.co/,50,treasureddevgadfdhlp.supurinfornet.repl.co,42,0,co,31.12904076,0.538461538,0.0059772,0.053024798,2,2,0,0,0,39,0.78,0,0,0,0,0,3,0.06,1,198,869,1,treasureddevgadfdhlpsupurinfornetrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw9073.txt,http://www.downtraff.com,23,www.downtraff.com,17,0,com,76.38888889,1,0.5229071,0.054944027,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656229.txt,https://www.mrsarna.com,22,www.mrsarna.com,15,0,com,100,1,0.5229071,0.070818214,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,3843,8577,1,mrsarna,100,100,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,46,50,46,138,0,165,1
827213.txt,https://www.crosswindhkn.nl,26,www.crosswindhkn.nl,19,0,nl,100,1,0.0082003,0.051183292,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,680,1363,1,crosswidhk,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,2,6,46,0,39,1
8068991.txt,https://bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link/pxpsoauth.html?contimetra@contimetra.com%20,126,bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link,74,0,link,6.861256424,0.304347826,0.0003306,0.042339468,4,2,1,3,0.024,98,0.778,11,0.087,0,1,1,7,0.071,1,127,1198,1,bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkmipfsdwebpxpsoauthhtml?contimetra@contimetracom%20,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0
108636.txt,https://www.carlist.my,21,www.carlist.my,14,0,my,100,1,0.0007497,0.061874057,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,11514,24774,1,carlist,100,100,0,1,1,0,0,1,0,2,0,1,1,1,1,0,1,0,1,112,2,25,301,70,426,1
mw78112.txt,http://www.lwac.com,18,www.lwac.com,12,0,com,86.45833333,1,0.5229071,0.063885312,3,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148624.txt,https://www.radioradicale.it,27,www.radioradicale.it,20,0,it,100,1,0.012178,0.066179645,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1874,14581,1,radoradcale,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,100,9,18,294,0,58,1
7616948.txt,http://centrica.comrqzrofxnhwwgrqzrofrofxnhwagx2nfse2nfagx2nfsesewxnhwagxwgrqzg.mustaccio.com/0.php#ywnjb3vudhnay2vudhjpy2euy29t,127,centrica.comrqzrofxnhwwgrqzrofrofxnhwagx2nfse2nfagx2nfsesewxnhwagxwgrqzg.mustaccio.com,86,0,com,10.06381137,0.402439024,0.5229071,0.039417637,3,2,0,0,0,105,0.827,9,0.071,0,0,0,6,0.047,0,30,136,1,centricarqzrofxnhwwgrqzrofrofxnhwagx2nfse2nfagx2nfsesewxnhwagxwgrqzgmustaccio0php#ywnjb3vudhnay2vudhjpy2euy29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903097.txt,https://www.mbiramagic.com,25,www.mbiramagic.com,18,0,com,100,1,0.5229071,0.064518451,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1123,14413,1,mbiramagic,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,11,2,15,30,1,21,1
649085.txt,https://www.evacorbacho.com,26,www.evacorbacho.com,19,0,com,100,1,0.5229071,0.069067095,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,340,1711,1,evarbacho,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,16,27,36,1,38,1
mw11440.txt,http://www.genevievemillicent.net,32,www.genevievemillicent.net,26,0,net,63.63636364,1,0.0384199,0.061262782,3,1,0,0,0,20,0.625,0,0,0,0,0,1,0.031,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449142.txt,https://www.inportercounty.org,29,www.inportercounty.org,22,0,org,100,1,0.0799628,0.063422433,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,357,485,1,inptercounty,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,2,0,0,0,13,1
oph08451.txt,https://00-coveriy-tm.quest/,28,00-coveriy-tm.quest,19,0,quest,38.28254848,0.769230769,0.0003635,0.048011911,5,0,0,0,0,14,0.5,2,0.071,0,0,0,4,0.143,1,8,109,1,00-coveriy-tm,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594573.txt,https://www.microcloudbedding.com.au,35,www.microcloudbedding.com.au,28,0,au,100,0.857142857,0.0100856,0.061076042,2,2,0,0,0,21,0.6,0,0,0,0,0,2,0.057,1,691,730,1,microcloudbeddingcom,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,90,6,21,78,1,104,1
8059716.txt,https://bt-107686.weeblysite.com/,33,bt-107686.weeblysite.com,24,0,com,44.79166667,0.85,0.5229071,0.04067745,3,1,0,0,0,15,0.455,6,0.182,0,0,0,4,0.121,1,271,20296,1,bt-107686weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
8053688.txt,http://guietnopag.theshoeshub.club/vnafvra97w/?q=3717065149&id=100,66,guietnopag.theshoeshub.club,27,0,club,19.03667528,0.545454545,0.0006227,0.03432898,4,1,0,0,0,36,0.545,15,0.227,2,1,0,5,0.121,0,2,74,0,0,0,1.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179224.txt,https://www.screenit.com,23,www.screenit.com,16,0,com,100,1,0.5229071,0.072074427,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,338,802,1,screenit,100,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19,5,8,32,0,44,1
8009975.txt,https://att-106215.weeblysite.com/,33,att-106215.weeblysite.com,25,0,com,66.69538462,0.80952381,0.5229071,0.044135766,3,1,0,0,0,16,0.485,6,0.182,0,0,0,3,0.091,1,173,18249,1,att-106215weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
8065115.txt,https://attcom-101978.square.site/,34,attcom-101978.square.site,25,0,site,58.81846154,0.65,0.0017656,0.046476602,4,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,attcom-101978square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530520.txt,https://www.lagazzettadiviareggio.it,35,www.lagazzettadiviareggio.it,28,0,it,100,1,0.012178,0.055063442,2,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,2147,2241,1,lagazzettadvareggo,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,48,15,29,120,1,6,1
494686.txt,https://www.biographicon.com,27,www.biographicon.com,20,0,com,100,1,0.5229071,0.062885585,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,624,8047,1,biographin,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,37,16,60,2,63,1
877435.txt,https://www.aswakassalam.com,27,www.aswakassalam.com,20,0,com,100,1,0.5229071,0.062936694,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2110,9610,1,aswakassalam,100,100,1,1,1,0,0,0,3,2,1,1,1,1,0,0,0,0,0,101,22,39,240,8,241,1
237907.txt,https://www.guidepointsystems.com,32,www.guidepointsystems.com,25,0,com,100,1,0.5229071,0.058330597,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1758,21620,1,guidepointsystems,100,100,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,54,35,39,141,2,94,1
241429.txt,https://www.murad.com,20,www.murad.com,13,0,com,100,1,0.5229071,0.063223575,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,3066,23815,1,murad,100,100,0,0,1,1,0,1,0,6,0,1,1,1,1,0,1,0,1,89,2,44,129,9,47,1
7631027.txt,https://docs.google.com/forms/d/e/1faipqlscckv1-rxhipcmrhnwfvq2lhuxx18nzcm1e7e0oz8ienixtgw/viewform,98,docs.google.com,15,0,com,16.78278721,0.636363636,0.5229071,0.043763337,3,1,0,0,0,73,0.745,9,0.092,0,0,0,8,0.082,1,18,32048,1,docsgoogleformsde1faipqlscckv1-rxhipcmrhnwfvq2lhuxx18nzcm1e7e0oz8ienixtgwviewfor,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,2,0
32300.txt,https://www.racing.com,21,www.racing.com,14,0,com,100,1,0.5229071,0.06759451,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1946,31465,1,racing,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,1,1,1,1,25,6,44,49,0,57,1
800864.txt,https://www.abog.org,19,www.abog.org,12,0,org,100,1,0.0799628,0.066573972,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,781,2346,1,abog,100,100,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,5,1,2,124,29,10,1
8071685.txt,http://www.saisoaoard.co.jp.ijlquc.top/ai/sign.php,50,www.saisoaoard.co.jp.ijlquc.top,31,0,top,36.92965155,0.47826087,0.0002752,0.054551065,3,4,0,0,0,32,0.64,0,0,0,0,0,7,0.14,0,11,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737160.txt,https://www.ergocanada.ca,24,www.ergocanada.ca,17,0,ca,100,1,0.0101825,0.069110039,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,177,1242,1,ergoanada,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,25,1,1,12,0,28,1
252735.txt,https://www.ernestolopez.com,27,www.ernestolopez.com,20,0,com,100,1,0.5229071,0.067979115,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,852,200,1,ernestolopez,100,100,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,33,12,12,0,6,9,1
